Start,End,Description,Address,Lat,Lon,Neighborhood
,2015-09-17T15:40:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,1200 BLK SWATARA ST,40.2596141,-76.8697783,allison-hill
,2015-09-17T15:13:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJURY,2300 BLK LOGAN ST,40.282466,-76.8965812,uptown
,2015-09-17T14:01:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,N 16TH ST & PARK ST,40.2676971,-76.8665987,allison-hill
2015-09-17T09:00:00.000-04:00,2015-09-17T11:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1200 BLK N 3RD ST,,,
2015-09-16T05:00:00.000-04:00,2015-09-17T10:00:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,2500 BLK N 6TH ST,40.286886,-76.894113,uptown
,2015-09-17T09:24:00.000-04:00,DISREGARD TRAFFIC CONTROL DEVICE,S FRONT ST & CHESTNUT ST,,,
,2015-09-17T09:05:00.000-04:00,ABANDONING VEH ON HIGHWAY,N 15TH ST & BOAS ST,40.2742217,-76.8708464,allison-hill
,2015-09-17T05:22:00.000-04:00,DRIVING AT SAFE SPEED,N CAMERON ST & MARKET ST,40.2644996,-76.8746449,allison-hill
,2015-09-16T18:32:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,MARKET ST & N FRONT ST,40.25854,-76.8828131,downtown
,2015-09-16T18:25:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2900 BLK N 7TH ST,40.2916554,-76.8936195,uptown
,2015-09-16T17:17:00.000-04:00,DISORDERLY CONDUCT ENGAGE IN FIGHTING,1000 BLK N 16TH ST,40.274541,-76.870201,allison-hill
,2015-09-16T16:54:00.000-04:00,RETAIL THEFT-TAKE MDSE,1800 BLK DERRY ST,40.262147,-76.860239,allison-hill
2015-09-16T16:29:00.000-04:00,2015-09-16T16:35:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,CRESCENT ST & HAEHNLEN ST,40.2617377,-76.8709915,allison-hill
,2015-09-16T14:40:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,OYLER RD & S 13TH ST,40.2486741,-76.8613852,allison-hill
2015-09-16T08:30:00.000-04:00,2015-09-16T14:00:00.000-04:00,BURGLARY- ENTERS STRUCTURE WITH PERSON PRESENT,1800 BLK PENN ST,40.2744128,-76.8949247,midtown
,2015-09-16T13:00:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,1300 BLK HAEHNLEN ST,40.2626554,-76.8685698,allison-hill
2015-09-16T12:00:00.000-04:00,2015-09-16T13:00:00.000-04:00,RAPE FORCIBLE COMPULSION,DERRY ST & S 13TH ST,40.2630583,-76.8687651,allison-hill
,2015-09-16T12:00:00.000-04:00,CR CONSP AID/35 780-113 A30 MANUFACT/DEL/POSS W IN,1200 BLK SWATARA ST,40.2596141,-76.8697783,allison-hill
,2015-09-16T09:45:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,1800 BLK N CAMERON ST,40.2797078,-76.879839,allison-hill
2015-09-15T14:00:00.000-04:00,2015-09-16T09:00:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,2100 BLK MOORE ST,40.280188,-76.8915717,
2015-09-15T20:35:00.000-04:00,2015-09-16T09:00:00.000-04:00,CRIM'L MISCH-TAMPER W/PROPERTY,1500 BLK SWATARA ST,40.2610883,-76.8649487,allison-hill
,2015-09-16T08:45:00.000-04:00,ABANDONING VEH ON HIGHWAY,CRONE AL & LENA AL,,,
2015-09-15T23:00:00.000-04:00,2015-09-16T06:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1400 BLK CALDER ST,40.2772334,-76.8738704,allison-hill
2015-09-15T22:00:00.000-04:00,2015-09-16T06:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK CRESCENT ST,40.261991,-76.871826,allison-hill
,2015-09-16T02:42:00.000-04:00,CONTEMPT FOR VIOLATION OF ORDER OR AGREEMENT,1900 BLK CHESTNUT ST,40.2673096,-76.86033,allison-hill
,2015-09-16T01:29:00.000-04:00,UNLAWFUL CONDUCT OF MINOR/CURFEW,300 BLK MARKET ST,40.2611553,-76.880825,downtown
,2015-09-16T00:18:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,1800 BLK N 3RD ST,40.275176,-76.893406,midtown
,2015-09-15T23:46:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,1800 BLK N 3RD ST,40.275176,-76.893406,midtown
,2015-09-15T22:01:00.000-04:00,PUBLIC DRUNKENESS,N 3RD ST & POLYCLINIC AV,40.2868942,-76.8993756,uptown
2015-09-15T21:00:00.000-04:00,2015-09-15T22:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,200 BLK DIVISION ST,40.2911029,-76.90446,uptown
,2015-09-15T18:20:00.000-04:00,THEFT BY DECEP-FALSE IMPRESSION,1600 BLK MARKET ST,40.267178,-76.866197,allison-hill
,2015-09-15T18:20:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",1400 BLK S 15TH ST,40.2775866,-76.8725054,allison-hill
,2015-09-15T18:10:00.000-04:00,PUBLIC DRUNKENESS,2200 BLK N 7TH ST,40.2832031,-76.8892655,uptown
,2015-09-15T16:08:00.000-04:00,DRIVING WITHOUT A LICENSE,KENSINGTON ST & S 19TH ST,40.2620933,-76.8582859,allison-hill
,2015-09-15T15:40:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,FIRST BLK EVERGREEN ST,40.264224,-76.870595,allison-hill
,2015-09-15T14:59:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,N 19TH ST & NORTH ST,40.2735634,-76.8637741,allison-hill
,2015-09-15T14:45:00.000-04:00,INDEC ASSLT-W/O CONS OF OTHER,300 BLK WALNUT ST,40.2616797,-76.882249,downtown
,2015-09-15T14:40:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,CALDER ST & N CAMERON ST,40.2755485,-76.8783853,allison-hill
,2015-09-15T11:53:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,PENN ST & WOODBINE ST,40.2800849,-76.8985601,uptown
,2015-09-15T09:55:00.000-04:00,ABANDONING VEH ON HIGHWAY,2200 BLK KENSINGTON ST,40.26408,-76.851985,allison-hill
2015-09-14T22:00:00.000-04:00,2015-09-15T09:30:00.000-04:00,THEFT FROM MOTOR VEHICLE,1800 BLK MARKET ST,40.268002,-76.863249,allison-hill
,2015-09-15T09:25:00.000-04:00,BATH SALTS AND SYNTHETIC DRUGS,1800 BLK DERRY ST,40.262147,-76.860239,allison-hill
,2015-09-15T09:13:00.000-04:00,SEXUAL ASSAULT,1900 BLK KENSINGTON ST,40.2621093,-76.8582821,allison-hill
,2015-09-15T09:05:00.000-04:00,ABANDONING VEH ON HIGHWAY,100 BLK ROYAL TE,,,
2015-09-14T20:00:00.000-04:00,2015-09-15T08:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,S 17TH ST & VERNON ST,40.2635535,-76.8629822,allison-hill
2015-09-15T00:30:00.000-04:00,2015-09-15T00:40:00.000-04:00,ROBBERY-INFLICT SERIOUS BODILY INJURY,MT PLEASANT AL & S LINDEN ST,40.2653146,-76.8703699,allison-hill
,2015-09-15T00:16:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1200 BLK HANOVER ST,40.2474495,-76.8618075,allison-hill
,2015-09-14T22:30:00.000-04:00,ROBBERY OF MOTOR VEHICLE,200 BLK S 19TH ST,40.2657069,-76.8600216,allison-hill
,2015-09-14T19:54:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,FIRST BLK ARGYLE ST,40.2584283,-76.8637305,allison-hill
2015-09-13T17:20:00.000-04:00,2015-09-14T17:20:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1200 BLK MT PLEASANT AL,40.2649455,-76.871759,allison-hill
,2015-09-14T15:32:00.000-04:00,AGG ASSLT-ATTMPT/CAUSE SER BOD INJ TEACHING STAFF,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
,2015-09-14T13:38:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1400 BLK REILY RD,40.2770126,-76.8776011,allison-hill
,2015-09-14T11:40:00.000-04:00,AGG ASSLT-ATTMPT/CAUSE SER BOD INJ TEACHING STAFF,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
,2015-09-14T11:30:00.000-04:00,ABANDONING VEH ON HIGHWAY,N 16TH ST & ETHEL ST,40.267289,-76.8664196,allison-hill
,2015-09-14T10:28:00.000-04:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,DERRY ST & S 19TH ST,40.2615479,-76.8580347,allison-hill
,2015-09-14T10:15:00.000-04:00,ABANDONING VEH ON HIGHWAY,2100 BLK GREEN ST,40.278751,-76.8974269,uptown
,2015-09-14T09:30:00.000-04:00,ABANDONING VEH ON HIGHWAY,300 BLK HARRIS ST,40.2728284,-76.8912387,midtown
2015-09-11T16:46:00.000-04:00,2015-09-14T09:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2600 BLK N 3RD ST,40.287179,-76.899921,uptown
,2015-09-14T08:42:00.000-04:00,DISREGARD RED SIGNAL,N 4TH ST & WALNUT ST,40.2627637,-76.881258,downtown
,2015-09-14T08:00:00.000-04:00,ABANDONING VEH ON HIGHWAY,1500 BLK GREEN ST,40.2710511,-76.8916442,midtown
,2015-09-14T00:51:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,600 BLK SCHUYLKILL ST,40.2869023,-76.8937103,uptown
,2015-09-14T00:10:00.000-04:00,PUBLIC DRUNKENESS,200 BLK MARKET ST,40.2596255,-76.8818695,downtown
,2015-09-13T20:47:00.000-04:00,CONTEMPT FOR VIOLATION OF ORDER OR AGREEMENT,FIRST BLK S 15TH ST,40.2642383,-76.864965,allison-hill
2015-09-13T12:00:00.000-04:00,2015-09-13T20:00:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1400 BLK S 14TH ST,40.2473451,-76.8591946,allison-hill
2015-09-13T19:30:00.000-04:00,2015-09-13T19:57:00.000-04:00,AGG ASSLT-ATMPT/CAUSE BODILY INJURY W DEADLY W,DERRY ST & S 20TH ST,40.2611057,-76.8554485,allison-hill
2015-09-12T18:00:00.000-04:00,2015-09-13T19:34:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,FIRST BLK S 13TH ST,40.264518,-76.869788,allison-hill
,2015-09-13T17:32:00.000-04:00,PUBLIC DRUNKENESS,200 BLK LIBERTY ST,40.2634079,-76.8880509,downtown
,2015-09-13T17:31:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK VINEYARD RD,40.2666638,-76.8541729,allison-hill
,2015-09-13T15:25:00.000-04:00,TAMPER RECORDS OR ID-WRITING,FIRST BLK S 4TH ST,,,
,2015-09-13T15:23:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1800 BLK MARKET ST,40.268002,-76.863249,allison-hill
2015-09-13T10:00:00.000-04:00,2015-09-13T10:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1900 BLK NORTH ST,40.273839,-76.863744,allison-hill
2015-09-13T06:10:00.000-04:00,2015-09-13T06:15:00.000-04:00,TERRORISTIC THREATS,1900 BLK RUDY RD,40.2635194,-76.8589514,allison-hill
,2015-09-13T03:45:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,N 6TH ST & SCHUYLKILL ST,40.286887,-76.8937118,uptown
2015-09-12T21:30:00.000-04:00,2015-09-13T01:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1600 BLK THOMPSON ST,40.263002,-76.8634349,allison-hill
,2015-09-12T23:45:00.000-04:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,1200 BLK S 13TH ST,40.2486607,-76.8613968,allison-hill
,2015-09-12T21:29:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,500 BLK CURTIN ST,40.2840429,-76.894602,uptown
2015-09-12T20:45:00.000-04:00,2015-09-12T20:50:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2400 BLK N 5TH ST,40.284716,-76.895437,uptown
,2015-09-12T20:48:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2000 BLK SUSQUEHANNA ST,40.2773543,-76.8953567,midtown
,2015-09-12T19:30:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",900 BLK S 17TH ST,40.254973,-76.859152,allison-hill
,2015-09-12T19:12:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,FIRST BLK N 18TH ST,40.2710955,-76.8649595,allison-hill
,2015-09-12T17:30:00.000-04:00,THEFT FROM MOTOR VEHICLE,100 BLK S 25TH ST,40.2706215,-76.8444783,allison-hill
2015-09-12T15:45:00.000-04:00,2015-09-12T17:15:00.000-04:00,RETAIL THEFT-TAKE MDSE,1800 BLK DERRY ST,40.262147,-76.860239,allison-hill
2015-09-12T15:40:00.000-04:00,2015-09-12T16:29:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK WALNUT ST,40.2616797,-76.882249,downtown
2015-09-12T10:00:00.000-04:00,2015-09-12T16:29:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK WALNUT ST,40.2616797,-76.882249,downtown
2015-09-12T15:30:00.000-04:00,2015-09-12T15:53:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2600 BLK N 3RD ST,40.287179,-76.899921,uptown
,2015-09-12T12:48:00.000-04:00,AGG ASLT-BODILY INJURY-CHILD<6 BY 18 OR OLDER,1200 BLK S 13TH ST,40.2486607,-76.8613968,allison-hill
2015-09-12T12:00:00.000-04:00,2015-09-12T12:30:00.000-04:00,CRIMINAL ATT/CC 3701 A1II ROBBERY-THREAT IMMED SER,MARKET ST & S 16TH ST,40.2668897,-76.8662325,allison-hill
2015-09-11T22:15:00.000-04:00,2015-09-12T07:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,300 BLK CHESTNUT ST,40.2600191,-76.87923,downtown
,2015-09-12T06:55:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,600 BLK BOAS ST,40.269636,-76.883971,midtown
,2015-09-12T05:03:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,HUMMEL ST & SWATARA ST,40.259991,-76.8686496,allison-hill
2015-09-12T03:00:00.000-04:00,2015-09-12T04:30:00.000-04:00,THEFT OF SERVICES; ACQUISITION OF SERVICES,FIRST BLK S 2ND ST,40.2584323,-76.8801469,downtown
2015-09-12T02:15:00.000-04:00,2015-09-12T02:35:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,300 BLK HALE AV,40.266595,-76.84699,allison-hill
,2015-09-12T02:30:00.000-04:00,PUBLIC DRUNKENESS,N 2ND ST & PINE ST,40.2618764,-76.8852295,downtown
,2015-09-12T02:15:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,1400 BLK N 3RD ST,40.270696,-76.889977,midtown
,2015-09-12T01:28:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,FIRST BLK S 4TH ST,,,
,2015-09-12T00:35:00.000-04:00,PUBLIC DRUNKENESS,N 15TH ST & MARKET ST,40.2666922,-76.8669497,allison-hill
2015-09-12T00:02:00.000-04:00,2015-09-12T00:20:00.000-04:00,PUBLIC DRUNKENESS,FIRST BLK MARKET ST,40.258908,-76.883034,downtown
,2015-09-11T23:48:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,MARKET ST & S 14TH ST,40.266109,-76.8690771,allison-hill
,2015-09-11T23:47:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,200 BLK STATE ST,40.2631846,-76.8870124,downtown
2015-09-08T14:00:00.000-04:00,2015-09-11T21:00:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1900 BLK DERRY ST,40.2620352,-76.8574005,allison-hill
,2015-09-11T20:55:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,FIRST BLK CONCERT DR,40.2716003,-76.8560736,allison-hill
,2015-09-11T20:13:00.000-04:00,DEF TRES ACTUAL COMMUNICATION TO,HARRIS ST & N 4TH ST,40.2734974,-76.8896701,midtown
2015-09-11T12:00:00.000-04:00,2015-09-11T20:00:00.000-04:00,THEFT BY DECEPTION,KLINE VILLAGE,40.2711213,-76.8447304,allison-hill
,2015-09-11T20:00:00.000-04:00,RESIST ARREST/OTHER LAW ENFORCE,2000 BLK N 2ND ST,40.2765256,-76.8973014,midtown
2015-09-11T19:23:00.000-04:00,2015-09-11T19:25:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,2000 BLK N 2ND ST,40.2765256,-76.8973014,midtown
,2015-09-11T18:45:00.000-04:00,DISREGARD RED SIGNAL,S 17TH ST & DERRY ST,40.2622216,-76.8623465,allison-hill
2015-09-11T18:00:00.000-04:00,2015-09-11T18:05:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,2600 BLK N 3RD ST,40.287179,-76.899921,uptown
,2015-09-11T17:13:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP OF AN,1200 BLK N 2ND ST,,,
2015-09-11T16:55:00.000-04:00,2015-09-11T16:59:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,BROOKWOOD ST & S 25TH ST,40.2631363,-76.8443467,allison-hill
,2015-09-11T11:26:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,N 6TH ST & SENECA ST,40.2852845,-76.8928775,uptown
2015-09-07T10:05:00.000-04:00,2015-09-11T09:50:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1900 BLK REGINA ST,40.2698924,-76.8619939,allison-hill
,2015-09-11T00:36:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,1600 BLK SYCAMORE ST,40.2525016,-76.8594375,allison-hill
,2015-09-10T22:26:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,1200 BLK DERRY ST,40.263611,-76.871111,allison-hill
,2015-09-10T19:31:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,2600 BLK N 3RD ST,40.287179,-76.899921,uptown
,2015-09-10T17:48:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,GREEN ST & KELKER ST,40.2746855,-76.8942186,midtown
,2015-09-10T17:45:00.000-04:00,PUBLIC DRUNKENESS,STATE ST & N CAMERON ST,,,
,2015-09-10T16:53:00.000-04:00,PUBLIC DRUNKENESS,N 2ND ST & WALNUT ST,40.2605158,-76.8832401,downtown
2015-09-10T08:30:00.000-04:00,2015-09-10T16:00:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,700 BLK N 17TH ST,40.272666,-76.867648,allison-hill
,2015-09-10T14:52:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1300 BLK WILLIAM ST,40.2701582,-76.8881053,midtown
,2015-09-10T13:22:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,FIRST BLK M W SMITH HM,,,
2015-09-10T13:00:00.000-04:00,2015-09-10T13:05:00.000-04:00,THEFT FROM MOTOR VEHICLE,100 BLK LOCUST ST,40.2599358,-76.8852101,downtown
,2015-09-10T12:30:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",2900 BLK N 6TH ST,40.2926813,-76.896513,uptown
,2015-09-10T11:48:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,DAUPHIN ST & N 2ND ST,40.2747328,-76.8959881,midtown
2015-09-10T10:25:00.000-04:00,2015-09-10T10:39:00.000-04:00,ROBBERY,200 BLK SAYFORD ST,40.2690277,-76.8918478,midtown
,2015-09-10T08:00:00.000-04:00,ABANDONING VEH ON HIGHWAY,1500 BLK ELL ST,40.258163,-76.8635356,allison-hill
,2015-09-10T07:53:00.000-04:00,RAPE FORCIBLE COMPULSION,200 BLK CUMBERLAND ST,40.2676683,-76.8908542,midtown
,2015-09-10T07:38:00.000-04:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,100 BLK N 2ND ST,40.260462,-76.8834882,downtown
,2015-09-10T06:30:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SUBS,1300 BLK ROLLESTON ST,40.250079,-76.854097,allison-hill
,2015-09-10T02:22:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,600 BLK SCHUYLKILL ST,40.2869023,-76.8937103,uptown
2015-09-10T02:00:00.000-04:00,2015-09-10T02:10:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,CHESTNUT ST & S 18TH ST,40.2665888,-76.8627896,allison-hill
,2015-09-10T00:06:00.000-04:00,PUBLIC DRUNKENESS,1900 BLK BRIGGS ST,40.2743699,-76.8641391,allison-hill
,2015-09-09T22:34:00.000-04:00,PUBLIC DRUNKENESS,300 BLK CHESTNUT ST,40.2600191,-76.87923,downtown
,2015-09-09T21:58:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,1100 BLK MARKET ST,40.2648458,-76.8740901,allison-hill
,2015-09-09T21:36:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,HALL MANOR,40.2497735,-76.855845,allison-hill
,2015-09-09T21:00:00.000-04:00,INSTITUTIONAL VANDALISM/ILLEGAL POSSESSION,2100 BLK N 5TH ST,40.2798533,-76.8927911,
,2015-09-09T20:20:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,300 BLK S 14TH ST,40.2621556,-76.8669025,allison-hill
,2015-09-09T18:20:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,S 13TH ST & SYCAMORE ST,40.251439,-76.863217,allison-hill
2015-09-09T06:00:00.000-04:00,2015-09-09T16:30:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,600 BLK SCHUYLKILL ST,40.2869023,-76.8937103,uptown
,2015-09-09T16:30:00.000-04:00,TERRORISTIC THREATS,2600 BLK N 7TH ST,40.2894349,-76.8911337,uptown
,2015-09-09T14:26:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1900 BLK N CAMERON ST,40.2812184,-76.8807259,allison-hill
,2015-09-09T14:00:00.000-04:00,INTIM WIT/VICT-REFRAIN FROM REPORT,100 BLK N 2ND ST,40.260462,-76.8834882,downtown
,2015-09-09T10:52:00.000-04:00,INTIM WIT/VICT-REFRAIN FROM REPORT,2600 BLK N 4TH ST,40.2875915,-76.8978,uptown
2015-09-08T20:00:00.000-04:00,2015-09-09T10:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,200 BLK HUMMEL ST,40.2628069,-76.8702421,allison-hill
2015-09-09T05:25:00.000-04:00,2015-09-09T08:33:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2400 BLK REEL ST,40.285003,-76.894299,uptown
,2015-09-08T23:20:00.000-04:00,HARASSMENT (COMMUNICATION LEWD AND LASCIVIOUS),1200 BLK HUNTER ST,40.2589775,-76.8694087,allison-hill
,2015-09-08T22:52:00.000-04:00,PUBLIC DRUNKENESS,N 4TH ST & HARRIS ST,40.2734974,-76.8896701,midtown
,2015-09-08T22:48:00.000-04:00,INVOLUNTARY DEVIATE SEX WITH A CHILD LESS THAN,BOAS ST & N 18TH ST,40.2753166,-76.8669648,allison-hill
,2015-09-08T21:18:00.000-04:00,AGG ASSAULT-ATTEMPT/CAUSE SER BOD INJ PUB OFFI,2200 BLK JEFFERSON ST,40.2824589,-76.8898859,uptown
,2015-09-08T18:30:00.000-04:00,HARASSMENT (COMMUNICATION LEWD AND LASCIVIOUS),S 10TH ST & MULBERRY ST,,,
,2015-09-08T16:49:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,200 BLK KELKER ST,40.2741358,-76.8955475,midtown
2015-09-08T09:43:00.000-04:00,2015-09-08T16:47:00.000-04:00,LURE CHILD INTO MOTOR VEHICLE/STRUCTURE,100 BLK S FRONT ST,40.257632,-76.8811727,downtown
,2015-09-08T11:45:00.000-04:00,ABANDONING VEH ON HIGHWAY,N SUMMIT ST & JONESTOWN RD,40.2675716,-76.8730415,allison-hill
,2015-09-08T11:15:00.000-04:00,ABANDONING VEH ON HIGHWAY,,,,
,2015-09-08T10:55:00.000-04:00,ABANDONING VEH ON HIGHWAY,2000 BLK LOGAN ST,40.278035,-76.894276,midtown
,2015-09-08T10:30:00.000-04:00,ABANDONING VEH ON HIGHWAY,AGATE ST & LENA AL,,,
,2015-09-08T08:45:00.000-04:00,TERRORISTIC THREATS,2600 BLK N 6TH ST,40.2885909,-76.894569,uptown
2015-09-06T13:30:00.000-04:00,2015-09-08T08:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1000 BLK S 14TH ST,40.2530166,-76.8626614,allison-hill
2015-09-07T20:00:00.000-04:00,2015-09-08T07:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2400 BLK EMERALD CT,40.2661942,-76.8455558,allison-hill
2015-09-07T23:30:00.000-04:00,2015-09-08T06:50:00.000-04:00,"CRIM'L MISCH-DEFACE WITH SPRAY-PAINT, MARKING",HALL MANOR,40.2497735,-76.855845,allison-hill
2015-09-07T23:00:00.000-04:00,2015-09-08T06:30:00.000-04:00,CRIM'L MISCH-TAMPER W/PROPERTY,1400 BLK S 15TH ST,40.2775866,-76.8725054,allison-hill
,2015-09-08T02:32:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJ,CRESCENT ST & KITTATINNY ST,40.2610214,-76.8705797,allison-hill
,2015-09-08T01:00:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",2600 BLK JEFFERSON ST,40.288986,-76.8926844,uptown
,2015-09-07T23:54:00.000-04:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,2200 BLK N 4TH ST,40.2811282,-76.8948265,uptown
,2015-09-07T23:52:00.000-04:00,THEFT OF SERVICES; COMPENSATION FOR SERVICE,CHESTNUT ST & S FRONT ST,,,
,2015-09-07T23:42:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1700 BLK HERR ST,40.275721,-76.8687688,allison-hill
,2015-09-07T21:10:00.000-04:00,AGG ASSAULT-ATTEMPT TO OR CAUSE SER BODILY INJURY,600 BLK SENECA ST,40.285598,-76.892476,uptown
